base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_421820,s,42,233,22,211,98,0,95.45454545454545,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_material_piso_fam=maci@val_desp_energia_fam_eq=>= 65@val_desp_gas_fam_eq=>= 45@estcivmae=casada/uniEstavel@hh_income_exp=>= 512@cod_sabe_ler_escrever_memb_eq_M=s,11,30,0.030595516587153936,2.841463414634146,0.2682926829268293,0.1759656652360515,17.59158472768081,2.737972637645303E-5,0.5,0.14218009478672985
DM_peso_familia_421820,s,42,233,22,211,98,1,95.45454545454545,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@estcivmae=casada/uniEstavel@consultas=4-6@cod_sabe_ler_escrever_memb_eq_M=s,10,31,0.0263036710935917,2.5831485587583143,0.24390243902439024,0.1759656652360515,13.00235784617648,3.110989966269573E-4,0.45454545454545453,0.14691943127962084
DM_peso_familia_421820,s,42,233,22,211,98,2,95.45454545454545,0.4,cod_material_piso_fam=maci@estcivmae=casada/uniEstavel@cod_sabe_ler_escrever_memb_eq_M=s@cct_M=n,17,104,0.023927499125052952,1.4879789631855749,0.14049586776859505,0.51931330472103,6.249793874851403,0.012420775947362572,0.7727272727272727,0.4928909952606635
DM_peso_familia_421820,s,42,233,22,211,98,3,95.45454545454545,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@val_desp_agua_esgoto_fam_eq=>= 40@val_desp_energia_fam_eq=>= 65@estcivmae=casada/uniEstavel,7,11,0.02274862310965389,4.1186868686868685,0.3888888888888889,0.07725321888412018,19.78216113521415,8.678891894042806E-6,0.3181818181818182,0.052132701421800945
DM_peso_familia_421820,s,42,233,22,211,98,4,95.45454545454545,0.4,cod_calcamento_domic_fam=total@val_desp_energia_fam_eq=>= 65@val_desp_gas_fam_eq=>= 45@cod_sabe_ler_escrever_memb_eq_M=s,9,33,0.02160658696973604,2.2694805194805197,0.21428571428571427,0.18025751072961374,8.609226850418136,0.0033446424993465174,0.4090909090909091,0.15639810426540285
DM_peso_familia_421820,s,42,233,22,211,98,5,95.45454545454545,0.4,cod_banheiro_domic_fam=s@tpnascassi=medico@social_assistence_M=n,13,79,0.018512037429313483,1.4965415019762847,0.14130434782608695,0.3948497854077253,3.908192693028021,0.0480512454067904,0.5909090909090909,0.3744075829383886
DM_peso_familia_421820,s,42,233,22,211,98,6,95.45454545454545,0.4,csection=Natural@tpnascassi=medico@racacor_cidacs_M=branco@social_assistence_M=n,7,26,0.016670043655252445,2.2465564738292008,0.21212121212121213,0.14163090128755365,6.228794569999872,0.012568926922187473,0.3181818181818182,0.12322274881516587
DM_peso_familia_421820,s,42,233,22,211,98,7,95.45454545454545,0.4,qtd_comodos_domic_fam_eq=[4a3]@tpnascassi=medico@social_assistence_M=n,6,21,0.014809629943450787,2.3535353535353534,0.2222222222222222,0.11587982832618025,5.83353620872601,0.015723486482315807,0.2727272727272727,0.0995260663507109
DM_peso_familia_421820,s,42,233,22,211,98,8,95.45454545454545,0.4,cod_material_domic_fam_eq=tijolo;alvenaria@racacor_cidacs_M=branco@social_assistence_M=n,15,110,0.013722853616754769,1.2709090909090908,0.12,0.5364806866952789,2.0636192094722903,0.1508515100372586,0.6818181818181818,0.5213270142180095
DM_peso_familia_421820,s,42,233,22,211,98,9,95.45454545454545,0.4,qtd_comodos_domic_fam_eq=[4a3]@val_desp_aluguel_fam_eq=0@tpnascassi=medico,4,6,0.013114995671314631,4.236363636363636,0.4,0.04291845493562232,11.41053241702297,7.302889970122184E-4,0.18181818181818182,0.02843601895734597

DM_peso_familia_421820,n,42,233,211,22,98,0,94.7867298578199,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@val_desp_transpor_fam_eq=0@consultas=>6@bf_baby=n,109,5,0.024737976385639814,1.0558327097364264,0.956140350877193,0.4892703862660944,6.673459013755845,0.009785908257447407,0.5165876777251185,0.22727272727272727
DM_peso_familia_421820,n,42,233,211,22,98,1,94.7867298578199,0.4,val_desp_medicamentos_fam_eq=0@bf_baby=n@partoCesarioAnterior=s,56,0,0.022693363296432064,1.1042654028436019,1.0,0.24034334763948498,7.686186306798405,0.005564508983037952,0.26540284360189575,0.0
