base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_355060,s,42,849,78,771,110,0,94.87179487179486,0.4,cod_agua_canalizada_fam=s@cod_banheiro_domic_fam=s@female=s@val_desp_aluguel_fam_eq=0,41,242,0.0176678445229682,1.576923076923077,0.14487632508833923,0.3333333333333333,14.293998802753666,1.5636258337758946E-4,0.5256410256410257,0.3138780804150454
DM_peso_familia_355060,s,42,849,78,771,110,1,94.87179487179486,0.4,cod_banheiro_domic_fam=s@cod_destino_lixo_domic_fam_eq=coletado@val_desp_aluguel_fam_eq=0@consultas=4-6,18,66,0.01211152592740576,2.3324175824175826,0.21428571428571427,0.0989399293286219,16.74350883723738,4.278840031579634E-5,0.23076923076923078,0.08560311284046693
DM_peso_familia_355060,s,42,849,78,771,110,2,94.87179487179486,0.4,female=s@estcivmae=solteira@social_assistence_M=n,28,166,0.011986664835370647,1.570975416336241,0.14432989690721648,0.22850412249705537,8.293601508848841,0.003978500665297147,0.358974358974359,0.21530479896238652
DM_peso_familia_355060,s,42,849,78,771,110,3,94.87179487179486,0.4,female=s@val_desp_aluguel_fam_eq=0@val_desp_energia_fam_eq=(20;65),20,93,0.011329063083985732,1.9264805990469709,0.17699115044247787,0.1330977620730271,11.319342548978444,7.670386651440486E-4,0.2564102564102564,0.12062256809338522
DM_peso_familia_355060,s,42,849,78,771,110,4,94.87179487179486,0.4,cod_destino_lixo_domic_fam_eq=coletado@female=s@escolaridade_eq_M=medio,18,80,0.010596544677379749,1.999215070643642,0.1836734693877551,0.1154299175500589,11.190564760915654,8.221431778698829E-4,0.23076923076923078,0.10376134889753567
DM_peso_familia_355060,s,42,849,78,771,110,5,94.87179487179486,0.4,hh_income_exp=>= 512@cod_sabe_ler_escrever_memb_eq_M=s@bf_baby=s,12,35,0.009048267136144372,2.779050736497545,0.2553191489361702,0.05535924617196702,15.931184682615775,6.568748285429304E-5,0.15384615384615385,0.04539559014267185
DM_peso_familia_355060,s,42,849,78,771,110,6,94.87179487179486,0.4,qtd_comodos_domic_fam_eq=[4a3]@racacor_cidacs_M=preto;pardo@cod_sabe_ler_escrever_memb_eq_M=s,26,174,0.008981674553725649,1.4149999999999998,0.13,0.23557126030624265,4.558578177741272,0.032754254695112284,0.3333333333333333,0.22568093385214008
DM_peso_familia_355060,s,42,849,78,771,110,7,94.87179487179486,0.4,qtd_comodos_dormitorio_fam=[2;3]@val_desp_transpor_fam_eq=0,30,219,0.008390665384759454,1.3113994439295646,0.12048192771084337,0.29328621908127206,3.456461127358884,0.06300502588638435,0.38461538461538464,0.2840466926070039
DM_peso_familia_355060,s,42,849,78,771,110,8,94.87179487179486,0.4,cod_calcamento_domic_fam=total@cod_iluminacao_domic_fam_eq=eletricidade@hh_income_exp=(0;185],10,22,0.008315748729538388,3.401442307692308,0.3125,0.03769140164899882,19.400822928256442,1.0596139094154466E-5,0.1282051282051282,0.028534370946822308
DM_peso_familia_355060,s,42,849,78,771,110,9,94.87179487179486,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_material_piso_fam=cepeca@locnasc=hospital@bf_baby=s,11,32,0.008303262620334878,2.7844364937388195,0.2558139534883721,0.050647820965842166,14.590948399902455,1.3355451421137587E-4,0.14102564102564102,0.041504539559014265

DM_peso_familia_355060,n,42,849,771,78,109,0,93.51491569390402,0.4,cod_iluminacao_domic_fam_eq=eletricidade@female=n@qtd_familias_domic_fam=<=1@consultas=>6,340,15,0.02074775145983424,1.0546391187592483,0.9577464788732394,0.41813898704358066,18.00430005882973,2.2040653885668782E-5,0.4409857328145266,0.19230769230769232
DM_peso_familia_355060,n,42,849,771,78,109,1,93.51491569390402,0.4,cod_iluminacao_domic_fam_eq=eletricidade@cod_parentesco_rf_pessoa_eq=Son/daughter@bf_baby=n@primeiraGestacao=n,406,24,0.018263015728335528,1.0397068138629986,0.9441860465116279,0.5064782096584217,13.578505677160102,2.287902978725942E-4,0.5265888456549935,0.3076923076923077
DM_peso_familia_355060,n,42,849,771,78,109,2,93.51491569390402,0.4,qtd_familias_domic_fam=<=1@val_desp_gas_fam_eq=(24;45)@consultas=>6,227,8,0.016007191998901205,1.0636807682755194,0.9659574468085106,0.2767962308598351,13.025174350708664,3.0733146388539634E-4,0.29442282749675747,0.10256410256410256
DM_peso_familia_355060,n,42,849,771,78,109,3,93.51491569390402,0.4,qtd_familias_domic_fam=<=1@consultas=>6@hh_income_exp=(185;512),303,17,0.014604585731706813,1.0426678015564201,0.946875,0.37691401648998824,9.24192213149595,0.002365365342847481,0.39299610894941633,0.21794871794871795
DM_peso_familia_355060,n,42,849,771,78,109,4,93.51491569390402,0.4,cod_material_piso_fam=maci@consultas=>6@age_M=[20;40),304,18,0.01364315532303645,1.0396113783019552,0.9440993788819876,0.3792697290930506,8.04549242918289,0.0045617016943994,0.3942931258106355,0.23076923076923078
DM_peso_familia_355060,n,42,849,771,78,109,5,93.51491569390402,0.4,cod_destino_lixo_domic_fam_eq=coletado@val_desp_alimentacao_fam_eq=(100;300)@racacor_cidacs_M=branco@cod_sabe_ler_escrever_memb_eq_M=s,142,3,0.012157308327818625,1.0783845431369918,0.9793103448275862,0.1707891637220259,10.619979331139476,0.0011187229780398322,0.18417639429312582,0.038461538461538464
DM_peso_familia_355060,n,42,849,771,78,109,6,93.51491569390402,0.4,cod_destino_lixo_domic_fam_eq=coletado@qtd_comodos_dormitorio_fam=<=1@estcivmae=casada/uniEstavel,163,8,0.009081563427353733,1.0496507156347419,0.9532163742690059,0.20141342756183744,5.217769708772448,0.022357207117943867,0.21141374837872892,0.10256410256410256
DM_peso_familia_355060,n,42,849,771,78,109,7,93.51491569390402,0.4,racacor_cidacs_M=branco@escolaridade_eq_M=ate9ano@social_assistence_M=n,138,6,0.00851552647679457,1.055285343709468,0.9583333333333334,0.1696113074204947,5.239150432728129,0.02208405600041885,0.17898832684824903,0.07692307692307693
DM_peso_familia_355060,n,42,849,771,78,109,8,93.51491569390402,0.4,cod_destino_lixo_domic_fam_eq=coletado@qtd_comodos_dormitorio_fam=<=1@val_desp_gas_fam_eq=(0;24],193,12,0.00804937839986347,1.0367087406282625,0.9414634146341463,0.2414605418138987,3.599767320498408,0.05778765871410163,0.2503242542153048,0.15384615384615385
