base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_522160,s,42,1006,67,939,110,0,98.50746268656717,0.4,cod_iluminacao_domic_fam_eq=eletricidade@female=s@racacor_cidacs_M=preto;pardo@bf_baby=n,34,292,0.012214980494765004,1.5659738119219853,0.10429447852760736,0.3240556660039761,11.023221939105213,8.997754282180637E-4,0.5074626865671642,0.3109691160809372
DM_peso_familia_522160,s,42,1006,67,939,110,1,98.50746268656717,0.4,female=s@val_desp_aluguel_fam_eq=0@val_desp_gas_fam_eq=(24;45)@val_desp_transpor_fam_eq=0,19,90,0.011670533459284057,2.6172805696289196,0.1743119266055046,0.10834990059642147,22.81455403081208,1.7840951607173139E-6,0.2835820895522388,0.09584664536741214
DM_peso_familia_522160,s,42,1006,67,939,110,2,98.50746268656717,0.4,female=s@csection=Natural@bf_baby=n,22,141,0.011077669173823855,2.0265543448402163,0.13496932515337423,0.16202783300198806,14.626186668591542,1.3108041481457722E-4,0.3283582089552239,0.1501597444089457
DM_peso_familia_522160,s,42,1006,67,939,110,3,98.50746268656717,0.4,female=s@csection=Natural@age_M=< 20,15,43,0.01107075242382682,3.8831703551209467,0.25862068965517243,0.05765407554671968,36.50626946559512,1.5217599402816973E-9,0.22388059701492538,0.04579339723109691
DM_peso_familia_522160,s,42,1006,67,939,110,4,98.50746268656717,0.4,val_desp_gas_fam_eq=(24;45)@hh_income_exp=(185;512)@racacor_cidacs_M=preto;pardo,24,172,0.010881035852479555,1.8385622905878767,0.12244897959183673,0.19483101391650098,12.213746475259237,4.7438674024002925E-4,0.3582089552238806,0.18317358892438765
DM_peso_familia_522160,s,42,1006,67,939,110,5,98.50746268656717,0.4,cod_destino_lixo_domic_fam_eq=coletado@cod_material_domic_fam_eq=tijolo;alvenaria@qtd_familias_domic_fam=<=1@val_desp_alimentacao_fam_eq=(100;300)@social_assistence_M=n,27,226,0.010089562031390185,1.6023833402159162,0.1067193675889328,0.2514910536779324,8.75142229048505,0.003093606846424568,0.40298507462686567,0.24068157614483493
DM_peso_familia_522160,s,42,1006,67,939,110,6,98.50746268656717,0.4,cod_material_domic_fam_eq=tijolo;alvenaria@qtd_familias_domic_fam=<=1@primeiraGestacao=s,29,284,0.008105442889383379,1.3911592198750657,0.0926517571884984,0.3111332007952286,4.960499802711389,0.02593271094873495,0.43283582089552236,0.30244941427050054
DM_peso_familia_522160,s,42,1006,67,939,110,7,98.50746268656717,0.4,cod_material_piso_fam=cepeca@qtd_comodos_dormitorio_fam=[2;3]@cct_M=n,25,237,0.007505661853926145,1.4327218867494589,0.09541984732824428,0.26043737574552683,4.733182727649212,0.029586088625734863,0.373134328358209,0.2523961661341853
DM_peso_familia_522160,s,42,1006,67,939,110,8,98.50746268656717,0.4,val_desp_alimentacao_fam_eq=(100;300)@mesprenat=[1;3]@primeiraGestacao=s,15,102,0.007164764889786528,1.9249904324531188,0.1282051282051282,0.11630218687872763,8.08287333828304,0.004468553839532929,0.22388059701492538,0.10862619808306709
DM_peso_familia_522160,s,42,1006,67,939,110,9,98.50746268656717,0.4,qtd_familias_domic_fam=<=1@cct_M=n@perdaFetalAnterior=s,15,115,0.006304123568726805,1.7324913892078067,0.11538461538461539,0.12922465208747516,5.715463883083485,0.01681612075663541,0.22388059701492538,0.12247071352502663

DM_peso_familia_522160,n,42,1006,939,67,108,0,94.24920127795528,0.3,cod_agua_canalizada_fam=s@cod_material_domic_fam_eq=tijolo;alvenaria@cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_medicamentos_fam_eq=0@age_M=[20;40)@primeiraGestacao=n,456,18,0.013487662494219592,1.030668230409404,0.9620253164556962,0.4711729622266402,11.814977925005472,5.875612898377236E-4,0.48562300319488816,0.26865671641791045
DM_peso_familia_522160,n,42,1006,939,67,108,1,94.24920127795528,0.3,cod_abaste_agua_domic_fam_eq=redePublica@cod_agua_canalizada_fam=s@csection=C-section,430,17,0.012694212458845337,1.0306075528967225,0.9619686800894854,0.44433399602385687,10.561891529559134,0.001154430029820408,0.4579339723109691,0.2537313432835821
DM_peso_familia_522160,n,42,1006,939,67,108,2,94.24920127795528,0.3,cod_material_piso_fam=maci@cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_medicamentos_fam_eq=0,278,8,0.010981822781007781,1.0413846004900316,0.972027972027972,0.28429423459244535,9.591793958235712,0.0019544889231791762,0.29605963791267303,0.11940298507462686
DM_peso_familia_522160,n,42,1006,939,67,108,3,94.24920127795528,0.3,cod_abaste_agua_domic_fam_eq=redePublica@val_desp_alimentacao_fam_eq=>= 300@val_desp_medicamentos_fam_eq=0@mesprenat=[1;3],301,10,0.010648830674007646,1.0369038691362844,0.9678456591639871,0.3091451292246521,8.592274791535003,0.0033759203339990274,0.32055378061767836,0.14925373134328357
DM_peso_familia_522160,n,42,1006,939,67,108,4,94.24920127795528,0.3,csection=C-section@partoCesarioAnterior=s,189,4,0.008801070317656695,1.0491483057160358,0.9792746113989638,0.1918489065606362,8.084862454642035,0.004463651864846208,0.2012779552715655,0.05970149253731343
DM_peso_familia_522160,n,42,1006,939,67,108,5,94.24920127795528,0.3,val_desp_gas_fam_eq=(0;24]@tpnascassi=medico,220,5,0.009925536245746195,1.0475446692699089,0.9777777777777777,0.22365805168986083,9.181717278520308,0.0024444456150092275,0.23429179978700745,0.07462686567164178
DM_peso_familia_522160,n,42,1006,939,67,108,6,94.24920127795528,0.3,female=n@val_desp_transpor_fam_eq=0@consultas=>6,274,9,0.009789177460090356,1.0372812216590086,0.9681978798586572,0.2813121272365805,7.670385280106814,0.005613446974622072,0.29179978700745474,0.13432835820895522
DM_peso_familia_522160,n,42,1006,939,67,108,7,94.24920127795528,0.3,female=n@social_assistence_M=s,143,2,0.007611389318166547,1.056575226763615,0.9862068965517241,0.1441351888667992,7.599871125048746,0.005837247305976456,0.15228966986155484,0.029850746268656716
DM_peso_familia_522160,n,42,1006,939,67,108,8,94.24920127795528,0.3,cod_calcamento_domic_fam=total@bf_baby=s,164,4,0.007145990854080288,1.0458441097418734,0.9761904761904762,0.16699801192842942,5.940474286024777,0.014797036311890777,0.17465388711395102,0.05970149253731343
DM_peso_familia_522160,n,42,1006,939,67,108,9,94.24920127795528,0.3,val_desp_gas_fam_eq=(0;24]@estcivmae=casada/uniEstavel,200,7,0.006745807461394649,1.035123190978171,0.966183574879227,0.20576540755467196,4.506094202768763,0.0337742806168948,0.21299254526091588,0.1044776119402985
