base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_353980,s,42,2633,199,2434,117,0,90.95477386934674,0.3,cod_destino_lixo_domic_fam_eq=coletado@cod_escoa_sanitario_domic_fam_eq=redeColet@qtd_familias_domic_fam=<=1@consultas=4-6,83,584,0.012377015613999131,1.6464556666390422,0.12443778110944528,0.25332320546904674,30.52131038563151,3.302191931009446E-8,0.41708542713567837,0.2399342645850452
DM_peso_familia_353980,s,42,2633,199,2434,117,1,90.95477386934674,0.3,cod_escoa_sanitario_domic_fam_eq=redeColet@csection=C-section@consultas=4-6,36,198,0.006955742569730159,2.0355624275222266,0.15384615384615385,0.08887200911507785,22.517571003030046,2.0823017058413384E-6,0.18090452261306533,0.08134757600657354
DM_peso_familia_353980,s,42,2633,199,2434,117,2,90.95477386934674,0.3,val_desp_energia_fam_eq=>= 65@val_desp_gas_fam_eq=(24;45)@cct_M=n,46,332,0.006620230620470641,1.6101406503416555,0.12169312169312169,0.14356247626281807,13.43348010602136,2.4717315861155775E-4,0.23115577889447236,0.13640098603122433
DM_peso_familia_353980,s,42,2633,199,2434,117,3,90.95477386934674,0.3,val_desp_energia_fam_eq=>= 65@racacor_cidacs_M=preto;pardo,59,496,0.006476851911285794,1.4065552990176107,0.1063063063063063,0.21078617546524878,9.503204030895903,0.002051134202480598,0.2964824120603015,0.2037797863599014
DM_peso_familia_353980,s,42,2633,199,2434,117,4,90.95477386934674,0.3,val_desp_energia_fam_eq=>= 65@consultas=4-6@cct_M=n,38,246,0.0062801028576357585,1.7703659140774295,0.13380281690140844,0.10786175465248765,15.445885177626343,8.490159247176443E-5,0.19095477386934673,0.10106820049301561
DM_peso_familia_353980,s,42,2633,199,2434,117,5,90.95477386934674,0.3,cod_abaste_agua_domic_fam_eq=redePublica@cod_agua_canalizada_fam=s@cod_calcamento_domic_fam=total@cod_iluminacao_domic_fam_eq=eletricidade@val_desp_agua_esgoto_fam_eq=0@val_desp_medicamentos_fam_eq=0,32,206,0.005321744564050111,1.778978928254719,0.13445378151260504,0.09039118875807065,12.98094234060362,3.146775516374989E-4,0.16080402010050251,0.08463434675431389
DM_peso_familia_353980,s,42,2633,199,2434,117,6,90.95477386934674,0.3,qtd_comodos_dormitorio_fam=[2;3]@social_assistence_M=n@primeiraGestacao=s,23,124,0.004515708118451586,2.070180836153557,0.1564625850340136,0.05582985187998481,14.578535930824614,1.344371532836508E-4,0.11557788944723618,0.05094494658997535
DM_peso_familia_353980,s,42,2633,199,2434,117,7,90.95477386934674,0.3,qtd_comodos_dormitorio_fam=[2;3]@ses_5cat=Rich,35,280,0.004250875814564882,1.4701284198771638,0.1111111111111111,0.11963539688568173,6.4656694061343325,0.010997820605574748,0.17587939698492464,0.11503697617091208
DM_peso_familia_353980,s,42,2633,199,2434,117,8,90.95477386934674,0.3,cod_iluminacao_domic_fam_eq=eletricidade@female=s,103,1118,0.004070570596777098,1.1161417241819251,0.08435708435708436,0.4637295860235473,2.5109662014106933,0.11305659636518062,0.5175879396984925,0.45932621199671325
DM_peso_familia_353980,s,42,2633,199,2434,117,9,90.95477386934674,0.3,val_desp_alimentacao_fam_eq=(100;300)@bf_baby=n,73,764,0.003699286092308483,1.1539717704412145,0.08721624850657109,0.31788834029624,2.3783988945415695,0.12302357811116349,0.36683417085427134,0.31388660640920296

DM_peso_familia_353980,n,42,2633,2434,199,117,0,93.01561216105176,0.5,cod_agua_canalizada_fam=s@cod_banheiro_domic_fam=s@qtd_familias_domic_fam=<=1@consultas=>6,1489,73,0.017111542144757987,1.0312024909598023,0.9532650448143406,0.5932396505886821,45.7286570578632,1.3582135416356778E-11,0.6117502054231717,0.36683417085427134
DM_peso_familia_353980,n,42,2633,2434,199,117,1,93.01561216105176,0.5,qtd_familias_domic_fam=<=1@consultas=>6@racacor_cidacs_M=branco,601,26,0.008123110671775423,1.036900816319577,0.9585326953748007,0.23813140903911886,13.706510912589726,2.1371229458944097E-4,0.24691865242399344,0.1306532663316583
DM_peso_familia_353980,n,42,2633,2434,199,117,2,93.01561216105176,0.5,val_desp_energia_fam_eq=(20;65)@consultas=>6@age_M=[20;40),600,27,0.007743315761027217,1.0351755237799438,0.9569377990430622,0.23813140903911886,12.454781552508651,4.1692313311680884E-4,0.2465078060805259,0.135678391959799
DM_peso_familia_353980,n,42,2633,2434,199,117,3,93.01561216105176,0.5,qtd_familias_domic_fam=<=1@consultas=>6@partoNormalApenas=s,447,16,0.007213506909079585,1.0443758418800613,0.9654427645788337,0.17584504367641474,13.531091304066637,2.3464356424751642E-4,0.18364831552999178,0.08040201005025126
DM_peso_familia_353980,n,42,2633,2434,199,117,4,93.01561216105176,0.5,val_desp_agua_esgoto_fam_eq=(17;40)@consultas=>6,613,30,0.007063204479531677,1.0312875783834763,0.9533437013996889,0.24420812761109,10.186386591002213,0.0014148129025393086,0.25184880854560393,0.1507537688442211
DM_peso_familia_353980,n,42,2633,2434,199,117,5,93.01561216105176,0.5,cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_comodos_dormitorio_fam=<=1@val_desp_transpor_fam_eq=0@csection=Natural@cod_sabe_ler_escrever_memb_eq_M=s,961,51,0.009679505311719582,1.0272429287335865,0.9496047430830039,0.3843524496771743,14.921876554620884,1.1205600251906755E-4,0.39482333607230896,0.2562814070351759
DM_peso_familia_353980,n,42,2633,2434,199,117,6,93.01561216105176,0.5,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_alimentacao_fam_eq=>= 300@val_desp_transpor_fam_eq=0,703,39,0.00648680475930769,1.024900499881508,0.9474393530997305,0.2818078237751614,7.835141867430794,0.005124013169307551,0.2888249794576828,0.19597989949748743
DM_peso_familia_353980,n,42,2633,2434,199,117,7,93.01561216105176,0.5,val_desp_transpor_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@primeiraGestacao=n,1507,105,0.006393334534406513,1.0112964903731463,0.934863523573201,0.612229396126092,6.4885062167645655,0.010857417364615318,0.6191454396055875,0.5276381909547738
DM_peso_familia_353980,n,42,2633,2434,199,117,8,93.01561216105176,0.5,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_aluguel_fam_eq=0@csection=Natural@cod_sabe_ler_escrever_memb_eq_M=s@primeiraGestacao=n,658,37,0.00589727881922872,1.0241684056206142,0.9467625899280575,0.2639574629699962,6.7459853036345265,0.009395887178997087,0.2703368940016434,0.18592964824120603
DM_peso_familia_353980,n,42,2633,2434,199,117,9,93.01561216105176,0.5,val_desp_transpor_fam_eq=0@csection=Natural@mesprenat=[1;3]@primeiraGestacao=n,580,33,0.005062682027132617,1.023523466497592,0.9461663947797716,0.23281428028864412,5.407918078610429,0.020045609357611238,0.23829087921117503,0.1658291457286432
