base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_250510,s,42,818,33,785,105,0,93.93939393939394,0.4,cod_banheiro_domic_fam=s@cod_iluminacao_domic_fam_eq=eletricidade@val_desp_agua_esgoto_fam_eq=0@val_desp_alimentacao_fam_eq=0@val_desp_aluguel_fam_eq=0@val_desp_gas_fam_eq=0@consultas=4-6,18,161,0.013176929836622213,2.4926358557643473,0.1005586592178771,0.21882640586797067,21.461372842407695,3.610283625943289E-6,0.5454545454545454,0.2050955414012739
DM_peso_familia_250510,s,42,818,33,785,105,1,93.93939393939394,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_iluminacao_domic_fam_eq=eletricidade@val_desp_alimentacao_fam_eq=0@val_desp_aluguel_fam_eq=0@val_desp_gas_fam_eq=0@social_assistence_M=n,27,405,0.011701866918538268,1.5492424242424243,0.0625,0.5281173594132029,11.609731602017332,6.560761984480967E-4,0.8181818181818182,0.5159235668789809
DM_peso_familia_250510,s,42,818,33,785,105,2,93.93939393939394,0.4,cod_banheiro_domic_fam=s@cod_calcamento_domic_fam=nExiste@val_desp_aluguel_fam_eq=0@csection=Natural@consultas=4-6,12,61,0.011069697096502292,4.074719800747198,0.1643835616438356,0.08924205378973105,31.854827928802653,1.6613621034444748E-8,0.36363636363636365,0.07770700636942675
DM_peso_familia_250510,s,42,818,33,785,105,3,93.93939393939394,0.4,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_iluminacao_domic_fam_eq=eletricidade@val_desp_alimentacao_fam_eq=0@val_desp_gas_fam_eq=0@racacor_cidacs_M=preto;pardo@social_assistence_M=n,20,259,0.010690096305019697,1.7769088736830674,0.07168458781362007,0.3410757946210269,10.743683074072473,0.0010463587583611211,0.6060606060606061,0.32993630573248406
DM_peso_familia_250510,s,42,818,33,785,105,4,93.93939393939394,0.4,consultas=4-6@racacor_cidacs_M=preto;pardo@social_assistence_M=n,12,77,0.010280605687436111,3.342185903983657,0.1348314606741573,0.10880195599022005,23.030469467477353,1.5945411586670843E-6,0.36363636363636365,0.0980891719745223
DM_peso_familia_250510,s,42,818,33,785,105,5,93.93939393939394,0.4,cod_especie_domic_fam_eq=partPerm@qtd_familias_domic_fam=<=1@val_desp_medicamentos_fam_eq=0@cct_M=n@primeiraGestacao=s,13,129,0.008889234282434945,2.269312846777636,0.09154929577464789,0.17359413202933985,11.637952664105267,6.461968654793981E-4,0.3939393939393939,0.1643312101910828
DM_peso_familia_250510,s,42,818,33,785,105,6,93.93939393939394,0.4,qtd_comodos_dormitorio_fam=[2;3]@primeiraGestacao=s,12,153,0.006532421494371746,1.8027548209366389,0.07272727272727272,0.2017114914425428,5.5993059015282585,0.01796759459895403,0.36363636363636365,0.19490445859872613
DM_peso_familia_250510,s,42,818,33,785,105,7,93.93939393939394,0.4,qtd_familias_domic_fam=<=1@bf_baby=s@primeiraGestacao=s,8,59,0.006475630824779861,2.959746720940751,0.11940298507462686,0.08190709046454768,11.782361554822138,5.979458073289701E-4,0.24242424242424243,0.0751592356687898
DM_peso_familia_250510,s,42,818,33,785,105,8,93.93939393939394,0.4,cod_calcamento_domic_fam=total@cct_M=n@bf_baby=n,9,84,0.0064158511725778775,2.398826979472141,0.0967741935483871,0.1136919315403423,8.63118705787103,0.0033045617089355606,0.2727272727272727,0.1070063694267516
DM_peso_familia_250510,s,42,818,33,785,105,9,93.93939393939394,0.4,qtd_familias_domic_fam=<=1@estcivmae=solteira@primeiraGestacao=s,9,86,0.006317214746444606,2.3483253588516746,0.09473684210526316,0.11613691931540342,8.214332913543906,0.004156079097201393,0.2727272727272727,0.10955414012738854

DM_peso_familia_250510,n,42,818,785,33,110,0,97.96178343949045,0.3,cod_calcamento_domic_fam=nExiste@consultas=>6,386,6,0.011997776196938101,1.0260886520213182,0.9846938775510204,0.4792176039119804,12.186774314511435,4.812953755574112E-4,0.49171974522292994,0.18181818181818182
DM_peso_familia_250510,n,42,818,785,33,110,1,97.96178343949045,0.3,estcivmae=casada/uniEstavel@age_M=[20;40),391,10,0.00755166456441556,1.0160522261225917,0.9750623441396509,0.4902200488997555,4.821563334984271,0.028105842706874995,0.4980891719745223,0.30303030303030304
DM_peso_familia_250510,n,42,818,785,33,110,2,97.96178343949045,0.3,cod_calcamento_domic_fam=nExiste@csection=C-section@primeiraGestacao=n,176,1,0.007506829825264086,1.0361509949980208,0.9943502824858758,0.21638141809290953,7.022063743289266,0.008051138385049894,0.22420382165605096,0.030303030303030304
DM_peso_familia_250510,n,42,818,785,33,110,3,97.96178343949045,0.3,consultas=>6@escolaridade_eq_M=ate9ano,193,2,0.007172063772932976,1.031350645108607,0.9897435897435898,0.23838630806845965,5.986163146395021,0.0144185313458991,0.24585987261146497,0.06060606060606061
DM_peso_familia_250510,n,42,818,785,33,110,4,97.96178343949045,0.3,cod_calcamento_domic_fam=nExiste@primeiraGestacao=n,347,10,0.005381663189483555,1.0128494709985905,0.9719887955182073,0.43643031784841074,2.4879795611599422,0.1147189107428912,0.44203821656050957,0.30303030303030304
DM_peso_familia_250510,n,42,818,785,33,110,5,97.96178343949045,0.3,cod_agua_canalizada_fam=n@cod_parentesco_rf_pessoa_eq=Son/daughter@tpnascassi=medico,221,4,0.006206622389870933,1.023513092710545,0.9822222222222222,0.27506112469437655,4.081843576779527,0.043346340295590924,0.28152866242038216,0.12121212121212122
DM_peso_familia_250510,n,42,818,785,33,110,6,97.96178343949045,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@social_assistence_M=s,209,4,0.0056148038330712845,1.022469423761251,0.9812206572769953,0.2603911980440098,3.458733649291002,0.06291848461963379,0.2662420382165605,0.12121212121212122
DM_peso_familia_250510,n,42,818,785,33,110,7,97.96178343949045,0.3,partoCesarioAnterior=s,160,4,0.003198211392806111,1.0166226503029363,0.975609756097561,0.20048899755501223,1.34826623150291,0.24558144536050996,0.20382165605095542,0.12121212121212122
DM_peso_familia_250510,n,42,818,785,33,110,8,97.96178343949045,0.3,cod_agua_canalizada_fam=n@tpnascassi=medico@social_assistence_M=s,86,1,0.0030681906492668032,1.0300607657954461,0.9885057471264368,0.10635696821515893,2.09271928373941,0.14800242660615714,0.10955414012738854,0.030303030303030304
DM_peso_familia_250510,n,42,818,785,33,110,9,97.96178343949045,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter,722,28,0.002758830949121534,1.0031354564755839,0.9626666666666667,0.9168704156479217,2.109905111815041,0.146348391940041,0.9197452229299363,0.8484848484848485
