base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_260775,s,42,847,48,799,106,0,97.91666666666666,0.5,cod_agua_canalizada_fam=s@cod_destino_lixo_domic_fam_eq=coletado@cod_escoa_sanitario_domic_fam_eq=fossaRud@female=s@qtd_familias_domic_fam=<=1@locnasc=hospital@estcivmae=solteira@cod_sabe_ler_escrever_memb_eq_M=s,19,141,0.011726922857114977,2.095442708333333,0.11875,0.18890200708382526,14.22068287854625,1.6257377564699027E-4,0.3958333333333333,0.17647058823529413
DM_peso_familia_260775,s,42,847,48,799,106,1,97.91666666666666,0.5,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1@locnasc=hospital@estcivmae=solteira@ses_5cat=Middle,18,131,0.011282267158622208,2.1317114093959733,0.12080536912751678,0.17591499409681227,13.911696764688669,1.9160238564763787E-4,0.375,0.1639549436795995
DM_peso_familia_260775,s,42,847,48,799,106,2,97.91666666666666,0.5,cod_destino_lixo_domic_fam_eq=coletado@cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1@val_desp_medicamentos_fam_eq=0@estcivmae=solteira@cod_sabe_ler_escrever_memb_eq_M=s,24,239,0.010738644204352051,1.6102661596958177,0.09125475285171103,0.3105076741440378,8.534131810030523,0.0034854754737149163,0.5,0.29912390488110135
DM_peso_familia_260775,s,42,847,48,799,106,3,97.91666666666666,0.5,cod_escoa_sanitario_domic_fam_eq=fossaRud@female=s@val_desp_medicamentos_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@partoNormalApenas=s,15,94,0.010416652146822806,2.4283256880733943,0.13761467889908258,0.12868949232585597,15.332130192085778,9.016978363141082E-5,0.3125,0.11764705882352941
DM_peso_familia_260775,s,42,847,48,799,106,4,97.91666666666666,0.5,cod_destino_lixo_domic_fam_eq=coletado@cod_material_piso_fam=cepeca@female=s@racacor_cidacs_M=preto;pardo,23,231,0.010160173624808167,1.5978510498687661,0.09055118110236221,0.29988193624557263,7.7900973354381495,0.005253336533656006,0.4791666666666667,0.28911138923654567
DM_peso_familia_260775,s,42,847,48,799,106,5,97.91666666666666,0.5,cod_material_domic_fam_eq=tijolo;alvenaria@val_desp_transpor_fam_eq=0@consultas=1-3@tpnascassi=medico,8,20,0.00757169201947564,5.041666666666666,0.2857142857142857,0.03305785123966942,28.41665686096224,9.782004661840205E-8,0.16666666666666666,0.025031289111389236
DM_peso_familia_260775,s,42,847,48,799,106,6,97.91666666666666,0.5,cod_material_domic_fam_eq=tijolo;alvenaria@qtd_comodos_dormitorio_fam=<=1@val_desp_transpor_fam_eq=0,21,243,0.007129824131004768,1.4036458333333335,0.07954545454545454,0.3116883116883117,3.7541721889980413,0.052675873003663276,0.4375,0.3041301627033792
DM_peso_familia_260775,s,42,847,48,799,106,7,97.91666666666666,0.5,cod_abaste_agua_domic_fam_eq=redePublica@cod_material_domic_fam_eq=tijolo;alvenaria@val_desp_transpor_fam_eq=0,38,527,0.0070615227854682605,1.1867994100294983,0.06725663716814159,0.667060212514758,3.55736320264868,0.059281837757600875,0.7916666666666666,0.6595744680851063
DM_peso_familia_260775,s,42,847,48,799,106,8,97.91666666666666,0.5,cod_abaste_agua_domic_fam_eq=redePublica@val_desp_gas_fam_eq=0@val_desp_transpor_fam_eq=0,8,30,0.006902617614220061,3.7149122807017543,0.21052631578947367,0.0448642266824085,17.616699544219703,2.7020519242082486E-5,0.16666666666666666,0.03754693366708386
DM_peso_familia_260775,s,42,847,48,799,106,9,97.91666666666666,0.5,cod_material_domic_fam_eq=tijolo;alvenaria@val_desp_energia_fam_eq=0@val_desp_transpor_fam_eq=0@consultas=1-3,7,16,0.006725591677829523,5.370471014492754,0.30434782608695654,0.02715466351829988,27.1290746932659,1.9031403541980296E-7,0.14583333333333334,0.02002503128911139
