base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_220150,s,42,1298,75,1223,115,0,93.33333333333333,0.4,qtd_familias_domic_fam=<=1@estcivmae=casada/uniEstavel@primeiraGestacao=s,36,285,0.013445480898668332,1.9409345794392525,0.11214953271028037,0.2473035439137134,23.154682266447605,1.4947878470561449E-6,0.48,0.2330335241210139
DM_peso_familia_220150,s,42,1298,75,1223,115,1,93.33333333333333,0.4,locnasc=hospital@age_M=< 20,25,199,0.00928891431881691,1.9315476190476188,0.11160714285714286,0.17257318952234207,14.406661633592956,1.4728037581157594E-4,0.3333333333333333,0.16271463614063778
DM_peso_familia_220150,s,42,1298,75,1223,115,2,93.33333333333333,0.4,val_desp_agua_esgoto_fam_eq=0@csection=Natural@primeiraGestacao=s,21,147,0.008700121794582634,2.163333333333333,0.125,0.12942989214175654,16.01580164834768,6.281601194013664E-5,0.28,0.12019623875715454
DM_peso_familia_220150,s,42,1298,75,1223,115,3,93.33333333333333,0.4,locnasc=hospital@consultas=4-6@primeiraGestacao=s,20,139,0.008330345844383085,2.176939203354298,0.12578616352201258,0.12249614791987673,15.391854793199617,8.736406764364713E-5,0.26666666666666666,0.11365494685200327
DM_peso_familia_220150,s,42,1298,75,1223,115,4,93.33333333333333,0.4,val_desp_agua_esgoto_fam_eq=0@estcivmae=casada/uniEstavel@age_M=< 20@primeiraGestacao=s,13,56,0.00694383441634754,3.260676328502415,0.18840579710144928,0.053158705701078585,22.839336351979245,1.7612379612508278E-6,0.17333333333333334,0.04578904333605887
DM_peso_familia_220150,s,42,1298,75,1223,115,5,93.33333333333333,0.4,female=s@val_desp_alimentacao_fam_eq=(0;100]@val_desp_aluguel_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s,21,183,0.007097561496767576,1.7815686274509803,0.10294117647058823,0.15716486902927582,9.066853128775223,0.0026028461717163554,0.28,0.14963205233033525
DM_peso_familia_220150,s,42,1298,75,1223,115,6,93.33333333333333,0.4,hh_income_exp=(0;185]@cod_sabe_ler_escrever_memb_eq_M=s,36,458,0.005744288356390415,1.2612145748987855,0.0728744939271255,0.38058551617873654,3.33714601900538,0.06773199574729238,0.48,0.3744889615699101
DM_peso_familia_220150,s,42,1298,75,1223,115,7,93.33333333333333,0.4,val_desp_energia_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s,14,120,0.0048207387921681095,1.8081592039800995,0.1044776119402985,0.10323574730354391,5.984876095508219,0.014429056192963863,0.18666666666666668,0.09811937857726902
DM_peso_familia_220150,s,42,1298,75,1223,115,8,93.33333333333333,0.4,val_desp_aluguel_fam_eq=0@val_desp_gas_fam_eq=0,35,467,0.004617747821111533,1.2066401062416998,0.0697211155378486,0.386748844375963,2.1435290870495503,0.14317219935115866,0.4666666666666667,0.38184791496320525
DM_peso_familia_220150,s,42,1298,75,1223,115,9,93.33333333333333,0.4,val_desp_alimentacao_fam_eq=(0;100]@val_desp_energia_fam_eq=0@hh_income_exp=(0;185],9,49,0.004351841519844445,2.6855172413793107,0.15517241379310345,0.04468412942989214,10.577479830865041,0.0011447360731352552,0.12,0.04006541291905151

DM_peso_familia_220150,n,42,1298,1223,75,113,0,91.41455437448897,0.4,cod_parentesco_rf_pessoa_eq=Son/daughter@partoNormalApenas=s,478,11,0.013293534440801426,1.0374502338444973,0.9775051124744376,0.37673343605546994,17.94358809830958,2.275496753589845E-5,0.39084219133278825,0.14666666666666667
DM_peso_familia_220150,n,42,1298,1223,75,113,1,91.41455437448897,0.4,cod_especie_domic_fam_eq=partPerm@val_desp_medicamentos_fam_eq=0@consultas=>6,579,20,0.011256502240023194,1.025888063643822,0.9666110183639399,0.46147919876733434,12.155943363902587,4.893168748830723E-4,0.473426001635323,0.26666666666666666
DM_peso_familia_220150,n,42,1298,1223,75,113,2,91.41455437448897,0.4,cod_escoa_sanitario_domic_fam_eq=fossaSept@partoNormalApenas=s,201,1,0.00822172786864229,1.0560705293750963,0.995049504950495,0.15562403697996918,12.264504705951017,4.616557324147452E-4,0.1643499591169256,0.013333333333333334
DM_peso_familia_220150,n,42,1298,1223,75,113,3,91.41455437448897,0.4,cod_banheiro_domic_fam=s@social_assistence_M=n@primeiraGestacao=n,378,12,0.00811607759715671,1.0286684697150765,0.9692307692307692,0.300462249614792,7.471841792061285,0.006267140480209377,0.3090760425183974,0.16
DM_peso_familia_220150,n,42,1298,1223,75,113,4,91.41455437448897,0.4,qtd_comodos_domic_fam_eq=[4a3]@primeiraGestacao=n,311,8,0.008037136663968037,1.0347083204105225,0.9749216300940439,0.2457627118644068,8.308355545784028,0.003946310517741858,0.2542927228127555,0.10666666666666667
