base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_231290,s,42,7278,558,6720,119,0,94.26523297491039,0.4,cod_iluminacao_domic_fam_eq=eletricidade@consultas=4-6,147,700,0.011275213763508679,2.263663023193815,0.17355371900826447,0.1163781258587524,127.0996729177822,0.0,0.26344086021505375,0.10416666666666667
DM_peso_familia_231290,s,42,7278,558,6720,119,1,94.26523297491039,0.4,cod_iluminacao_domic_fam_eq=eletricidade@val_desp_transpor_fam_eq=0@csection=C-section,271,2509,0.007949852597592219,1.271458961862768,0.0974820143884892,0.38197306952459464,27.523945532136835,1.551615249617555E-7,0.48566308243727596,0.37336309523809524
DM_peso_familia_231290,s,42,7278,558,6720,119,2,94.26523297491039,0.4,female=s@primeiraGestacao=s,145,1111,0.006691840501374344,1.5057615916718035,0.11544585987261147,0.17257488320967299,32.24167202661643,1.3613934868317301E-8,0.25985663082437277,0.16532738095238095
DM_peso_familia_231290,s,42,7278,558,6720,119,3,94.26523297491039,0.4,csection=C-section@consultas=4-6,73,274,0.006374788830447472,2.743918688605869,0.21037463976945245,0.047677933498213795,92.01592932086615,0.0,0.13082437275985664,0.040773809523809525
DM_peso_familia_231290,s,42,7278,558,6720,119,4,94.26523297491039,0.4,cod_iluminacao_domic_fam_eq=eletricidade@female=s@csection=C-section@racacor_cidacs_M=preto;pardo,144,1133,0.00633321756812873,1.4707858640462779,0.11276429130775255,0.1754602912888156,28.50303301539986,9.355182351011848E-8,0.25806451612903225,0.1686011904761905
DM_peso_familia_231290,s,42,7278,558,6720,119,5,94.26523297491039,0.4,qtd_familias_domic_fam=<=1@val_desp_alimentacao_fam_eq=>= 300,153,1471,0.003914381776427259,1.228805815986016,0.09421182266009852,0.2231382247870294,9.087434989022205,0.00257371582209176,0.27419354838709675,0.21889880952380952
DM_peso_familia_231290,s,42,7278,558,6720,119,6,94.26523297491039,0.4,qtd_familias_domic_fam=<=1@val_desp_medicamentos_fam_eq=0@consultas=1-3,37,104,0.0035984628374436775,3.4226340273011515,0.2624113475177305,0.019373454245671887,70.07385638195407,1.1102230246251565E-16,0.06630824372759857,0.015476190476190477
DM_peso_familia_231290,s,42,7278,558,6720,119,7,94.26523297491039,0.4,cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1@estcivmae=solteira,108,1018,0.002977499186132099,1.2510170171317252,0.09591474245115453,0.15471283319593296,6.969560138267739,0.008290787409717781,0.1935483870967742,0.15148809523809523
DM_peso_familia_231290,s,42,7278,558,6720,119,8,94.26523297491039,0.4,qtd_familias_domic_fam=<=1@age_M=< 20,135,1349,0.002915991841611453,1.1865272584992608,0.09097035040431267,0.2039021709260786,5.385388041007206,0.02030607161156539,0.24193548387096775,0.20074404761904763
DM_peso_familia_231290,s,42,7278,558,6720,119,9,94.26523297491039,0.4,cod_material_piso_fam=cepeca@qtd_comodos_dormitorio_fam=[2;3],228,2479,0.0028106477708854842,1.0985616740350583,0.0842260805319542,0.37194284143995604,3.476723507707873,0.06223785594316933,0.40860215053763443,0.36889880952380955

DM_peso_familia_231290,n,42,7278,6720,558,117,0,94.83630952380952,0.5,val_desp_medicamentos_fam_eq=0@locnasc=hospital@consultas=>6,5572,341,0.015436417830378761,1.020577541011331,0.9423304583121934,0.8124484748557296,160.77158924056948,0.0,0.8291666666666667,0.6111111111111112
DM_peso_familia_231290,n,42,7278,6720,558,117,1,94.83630952380952,0.5,csection=Natural@consultas=>6@age_M=[20;40),2406,102,0.012405453696523417,1.0389888072453861,0.9593301435406698,0.3446001648804617,70.05452249644891,1.1102230246251565E-16,0.3580357142857143,0.1827956989247312
DM_peso_familia_231290,n,42,7278,6720,558,117,2,94.83630952380952,0.5,female=n@val_desp_medicamentos_fam_eq=0@estcivmae=casada/uniEstavel@consultas=>6,2229,112,0.009272203868188975,1.0312202508085677,0.9521571977787271,0.32165430063204176,40.509621664456,1.9565016273759284E-10,0.33169642857142856,0.2007168458781362
DM_peso_familia_231290,n,42,7278,6720,558,117,3,94.83630952380952,0.5,cod_banheiro_domic_fam=s@val_desp_alimentacao_fam_eq=(100;300)@consultas=>6,2369,130,0.008463433260679894,1.026695320985537,0.9479791916766707,0.343363561417972,32.66229111997571,1.0964386731870945E-8,0.35252976190476193,0.23297491039426524
DM_peso_familia_231290,n,42,7278,6720,558,117,4,94.83630952380952,0.5,cod_banheiro_domic_fam=s@female=n@csection=Natural@consultas=>6,1424,55,0.008023366900711733,1.0427605524968608,0.9628127112914131,0.20321516900247322,40.87415679296345,1.6235390809526962E-10,0.2119047619047619,0.0985663082437276
