base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_351200,s,42,380,27,353,98,0,81.48148148148148,0.5,cod_destino_lixo_domic_fam_eq=coletado@cod_material_piso_fam=maci@qtd_familias_domic_fam=<=1@val_desp_transpor_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@social_assistence_M=n@perdaFetalAnterior=s,9,28,0.016765927977839337,3.4234234234234235,0.24324324324324326,0.09736842105263158,18.413606662435946,1.7778393041179008E-5,0.3333333333333333,0.07932011331444759
DM_peso_familia_351200,s,42,380,27,353,98,1,81.48148148148148,0.5,cod_material_piso_fam=maci@female=n@val_desp_transpor_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@primeiraGestacao=n,13,90,0.014951523545706372,1.776339446242359,0.1262135922330097,0.2710526315789474,6.513784973421789,0.010704143190298332,0.48148148148148145,0.254957507082153
DM_peso_familia_351200,s,42,380,27,353,98,2,81.48148148148148,0.5,cod_calcamento_domic_fam=total@csection=Natural@cod_sabe_ler_escrever_memb_eq_M=s,8,32,0.013573407202216068,2.814814814814815,0.2,0.10526315789473684,11.262073605016445,7.910679230292983E-4,0.2962962962962963,0.0906515580736544
DM_peso_familia_351200,s,42,380,27,353,98,3,81.48148148148148,0.5,female=n@mesprenat=[1;3],12,88,0.012880886426592797,1.688888888888889,0.12,0.2631578947368421,4.92621071091326,0.02645226089676056,0.4444444444444444,0.24929178470254956
DM_peso_familia_351200,s,42,380,27,353,98,4,81.48148148148148,0.5,cod_material_piso_fam=maci@cod_sabe_ler_escrever_memb_eq_M=s@social_assistence_M=n@primeiraGestacao=n@partoNormalApenas=s,7,23,0.01281163434903047,3.283950617283951,0.23333333333333334,0.07894736842105263,12.995688255367195,3.122090711722425E-4,0.25925925925925924,0.06515580736543909
DM_peso_familia_351200,s,42,380,27,353,98,5,81.48148148148148,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@val_desp_aluguel_fam_eq=0@tpnascassi=medico,13,104,0.012333795013850414,1.5637860082304529,0.1111111111111111,0.3078947368421053,4.109900953803959,0.04263285913973702,0.48148148148148145,0.29461756373937675
DM_peso_familia_351200,s,42,380,27,353,98,6,81.48148148148148,0.5,val_desp_aluguel_fam_eq=0@tpnascassi=medico@escolaridade_eq_M=ate5Ano,6,25,0.009993074792243768,2.7240143369175627,0.1935483870967742,0.08157894736842106,7.673450015060239,0.005603920870438817,0.2222222222222222,0.0708215297450425
DM_peso_familia_351200,s,42,380,27,353,98,7,81.48148148148148,0.5,qtd_comodos_domic_fam_eq=[6a5]@estcivmae=casada/uniEstavel@tpnascassi=medico@escolaridade_eq_M=ate5Ano,5,12,0.009979224376731302,4.139433551198257,0.29411764705882354,0.04473684210526316,13.415829871976069,2.4950975563409195E-4,0.18518518518518517,0.0339943342776204
DM_peso_familia_351200,s,42,380,27,353,98,8,81.48148148148148,0.5,val_desp_aluguel_fam_eq=0@estcivmae=solteira@tpnascassi=medico@racacor_cidacs_M=preto;pardo,5,12,0.009979224376731302,4.139433551198257,0.29411764705882354,0.04473684210526316,13.415829871976069,2.4950975563409195E-4,0.18518518518518517,0.0339943342776204
DM_peso_familia_351200,s,42,380,27,353,98,9,81.48148148148148,0.5,val_desp_alimentacao_fam_eq=0@estcivmae=solteira@tpnascassi=medico@social_assistence_M=s,4,0,0.009778393351800554,14.074074074074074,1.0,0.010526315789473684,52.85263987391647,3.594902153736257E-13,0.14814814814814814,0.0
