base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_330470,s,42,747,42,705,112,0,92.85714285714286,0.3,female=s@val_desp_transpor_fam_eq=0@tpnascassi=medico@bf_baby=n,13,82,0.010252522808771902,2.4338345864661655,0.1368421052631579,0.12717536813922356,13.330759363164471,2.610877689734892E-4,0.30952380952380953,0.11631205673758865
DM_peso_familia_330470,s,42,747,42,705,112,1,92.85714285714286,0.3,female=s@val_desp_alimentacao_fam_eq=>= 300@tpnascassi=medico@bf_baby=n,10,32,0.010225641521910935,4.23469387755102,0.23809523809523808,0.05622489959839357,27.74005524708751,1.3875967153076374E-7,0.23809523809523808,0.04539007092198582
DM_peso_familia_330470,s,42,747,42,705,112,2,92.85714285714286,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_alimentacao_fam_eq=>= 300@val_desp_transpor_fam_eq=0@locnasc=hospital@hh_income_exp=>= 512,14,104,0.009860056020601818,2.110169491525424,0.11864406779661017,0.15796519410977242,10.289415709169218,0.0013379544971091617,0.3333333333333333,0.1475177304964539
DM_peso_familia_330470,s,42,747,42,705,112,3,92.85714285714286,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@escolaridade_eq_M=ate9ano,20,213,0.00923641016542744,1.5266707541385653,0.08583690987124463,0.3119143239625167,5.595668562304093,0.018004938397734538,0.47619047619047616,0.3021276595744681
DM_peso_familia_330470,s,42,747,42,705,112,4,92.85714285714286,0.3,female=s@hh_income_exp=>= 512@social_assistence_M=s,8,15,0.00897834981156218,6.186335403726708,0.34782608695652173,0.030789825970548863,38.02692813444828,6.977494138027396E-10,0.19047619047619047,0.02127659574468085
DM_peso_familia_330470,s,42,747,42,705,112,5,92.85714285714286,0.3,qtd_comodos_domic_fam_eq=[4a3]@csection=C-section@partoCesarioAnterior=s,13,113,0.007919227109240172,1.8350340136054424,0.10317460317460317,0.1686746987951807,6.296048317569394,0.012100743067176678,0.30952380952380953,0.16028368794326242
DM_peso_familia_330470,s,42,747,42,705,112,6,92.85714285714286,0.3,val_desp_agua_esgoto_fam_eq=0@estcivmae=solteira@primeiraGestacao=n,9,60,0.006854728149545974,2.3198757763975157,0.13043478260869565,0.09236947791164658,7.889805349497292,0.00497142146648466,0.21428571428571427,0.0851063829787234
DM_peso_familia_330470,s,42,747,42,705,112,7,92.85714285714286,0.3,val_desp_gas_fam_eq=(0;24]@csection=C-section@partoCesarioAnterior=s,8,45,0.006720321715241151,2.6846361185983834,0.1509433962264151,0.07095046854082998,9.64515896585468,0.0018985126665177487,0.19047619047619047,0.06382978723404255
DM_peso_familia_330470,s,42,747,42,705,112,8,92.85714285714286,0.3,consultas=4-6@mesprenat=[1;3],12,119,0.006204201007510631,1.629225736095965,0.0916030534351145,0.1753681392235609,3.7470053543291884,0.052902211345162486,0.2857142857142857,0.16879432624113475
DM_peso_familia_330470,s,42,747,42,705,112,9,92.85714285714286,0.3,val_desp_gas_fam_eq=(0;24]@cct_M=n,9,73,0.005876249307806863,1.952090592334495,0.10975609756097561,0.10977242302543508,4.974272007767957,0.025727028724713885,0.21428571428571427,0.10354609929078014

DM_peso_familia_330470,n,42,747,705,42,113,0,93.19148936170212,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@cod_material_domic_fam_eq=tijolo;alvenaria@val_desp_gas_fam_eq=(24;45),369,8,0.01766638172502593,1.0370901292397992,0.9787798408488063,0.5046854082998661,17.575866605683185,2.760697382342414E-5,0.5234042553191489,0.19047619047619047
DM_peso_familia_330470,n,42,747,705,42,113,1,93.19148936170212,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@female=n@cod_sabe_ler_escrever_memb_eq_M=s,327,11,0.010714880942780483,1.0250912753367745,0.9674556213017751,0.4524765729585007,6.523779789452519,0.010644154878107548,0.46382978723404256,0.2619047619047619
DM_peso_familia_330470,n,42,747,705,42,113,2,93.19148936170212,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@val_desp_alimentacao_fam_eq=(100;300),302,10,0.01009661134497832,1.0256137479541734,0.967948717948718,0.41767068273092367,5.900271943756907,0.01513854723872532,0.42836879432624114,0.23809523809523808
DM_peso_familia_330470,n,42,747,705,42,113,3,93.19148936170212,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@cod_material_piso_fam=cepeca@val_desp_aluguel_fam_eq=0,213,5,0.009714897071552627,1.0352723013859066,0.9770642201834863,0.2918340026773762,6.428784135489744,0.01122854184205202,0.3021276595744681,0.11904761904761904
DM_peso_familia_330470,n,42,747,705,42,113,4,93.19148936170212,0.5,cod_escoa_sanitario_domic_fam_eq=redeColet@cod_material_domic_fam_eq=tijolo;alvenaria@qtd_comodos_domic_fam_eq=[6a5],316,12,0.008623516824997447,1.020809548521017,0.9634146341463414,0.4390896921017403,4.250554265820055,0.039237522400746294,0.4482269503546099,0.2857142857142857
DM_peso_familia_330470,n,42,747,705,42,113,5,93.19148936170212,0.5,cod_calcamento_domic_fam=total@val_desp_agua_esgoto_fam_eq=(17;40)@estcivmae=solteira@age_M=[20;40),178,2,0.010870792406574105,1.0478014184397164,0.9888888888888889,0.24096385542168675,9.095601871954457,0.0025622488060472737,0.2524822695035461,0.047619047619047616
DM_peso_familia_330470,n,42,747,705,42,113,6,93.19148936170212,0.5,cod_calcamento_domic_fam=total@cod_destino_lixo_domic_fam_eq=coletado@val_desp_medicamentos_fam_eq=0,419,17,0.010058977543372951,1.0182607846964669,0.9610091743119266,0.5836680053547524,5.861724469640773,0.015473626480768887,0.5943262411347517,0.40476190476190477
DM_peso_familia_330470,n,42,747,705,42,113,7,93.19148936170212,0.5,cod_destino_lixo_domic_fam_eq=coletado@qtd_comodos_dormitorio_fam=[2;3]@val_desp_energia_fam_eq=(20;65),147,2,0.008537496707042371,1.045351992003427,0.9865771812080537,0.1994645247657296,6.425963400164518,0.011246389005245327,0.20851063829787234,0.047619047619047616
DM_peso_familia_330470,n,42,747,705,42,113,8,93.19148936170212,0.5,ses_5cat=Richest,297,11,0.008456852846459487,1.0217325227963525,0.9642857142857143,0.41231593038821956,4.15496062380751,0.04151273907105968,0.42127659574468085,0.2619047619047619
DM_peso_familia_330470,n,42,747,705,42,113,9,93.19148936170212,0.5,hh_income_exp=(185;512)@age_M=[20;40),319,13,0.0075858991521642076,1.0180851063829788,0.9608433734939759,0.4444444444444444,3.2808966565349564,0.07009062629686913,0.4524822695035461,0.30952380952380953
