base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_314700,s,42,1647,142,1505,116,0,94.36619718309859,0.2,cod_material_domic_fam_eq=tijolo;alvenaria@qtd_familias_domic_fam=<=1@consultas=4-6,49,221,0.015617068291080654,2.104929577464789,0.1814814814814815,0.16393442622950818,37.20013071589593,1.0660663463113451E-9,0.34507042253521125,0.146843853820598
DM_peso_familia_314700,s,42,1647,142,1505,116,1,94.36619718309859,0.2,cod_material_domic_fam_eq=tijolo;alvenaria@female=s@bf_baby=n,77,613,0.01063146218271782,1.2943355786895285,0.11159420289855072,0.41894353369763204,9.706622066156065,0.0018360519018588706,0.5422535211267606,0.40730897009966777
DM_peso_familia_314700,s,42,1647,142,1505,116,2,94.36619718309859,0.2,cod_iluminacao_domic_fam_eq=eletricidade@mesprenat=[4;6],35,183,0.009838867304502789,1.8621591936942756,0.16055045871559634,0.1323618700667881,17.621571476777547,2.695138829733601E-5,0.24647887323943662,0.12159468438538205
DM_peso_familia_314700,s,42,1647,142,1505,116,3,94.36619718309859,0.2,female=s@csection=C-section@age_M=[20;40)@bf_baby=n,36,195,0.009765506197170325,1.8075727089811597,0.15584415584415584,0.14025500910746813,16.533219751168556,4.7805154608226985E-5,0.2535211267605634,0.12956810631229235
DM_peso_familia_314700,s,42,1647,142,1505,116,4,94.36619718309859,0.2,cod_iluminacao_domic_fam_eq=eletricidade@csection=C-section@consultas=4-6,25,84,0.009473167714182178,2.660227419563251,0.22935779816513763,0.06618093503339405,30.356435206810104,3.5951228771757826E-8,0.176056338028169,0.05581395348837209
DM_peso_familia_314700,s,42,1647,142,1505,116,5,94.36619718309859,0.2,cod_agua_canalizada_fam=s@val_desp_gas_fam_eq=>= 45@consultas=1-3,17,38,0.007442650230829435,3.5850192061459665,0.3090909090909091,0.033394049787492414,35.87505850848715,2.1038470965351053E-9,0.11971830985915492,0.02524916943521595
DM_peso_familia_314700,s,42,1647,142,1505,116,6,94.36619718309859,0.2,cod_material_piso_fam=cepeca@val_desp_energia_fam_eq=>= 65,40,312,0.005860041015863326,1.3180217669654288,0.11363636363636363,0.21372191863995144,4.272007742866383,0.03874512510502237,0.28169014084507044,0.20730897009966778
DM_peso_familia_314700,s,42,1647,142,1505,116,7,94.36619718309859,0.2,cod_abaste_agua_domic_fam_eq=redePublica@cod_agua_canalizada_fam=s@escolaridade_eq_M=ate5Ano,33,254,0.00501251746934409,1.3336359621141483,0.11498257839721254,0.1742562234365513,3.650346954904449,0.05605753257032209,0.2323943661971831,0.16877076411960132
DM_peso_familia_314700,s,42,1647,142,1505,116,8,94.36619718309859,0.2,perdaFetalAnterior=s,31,240,0.004635758415606527,1.3267761550854944,0.11439114391143912,0.16454159077109898,3.268112646497893,0.070638847855649,0.21830985915492956,0.15946843853820597
DM_peso_familia_314700,s,42,1647,142,1505,116,9,94.36619718309859,0.2,val_desp_transpor_fam_eq=0@social_assistence_M=s,31,242,0.004531062161926028,1.3170561832533665,0.11355311355311355,0.1657559198542805,3.1038005977941836,0.07810974529837267,0.21830985915492956,0.16079734219269104
