base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_231310,s,42,1036,47,989,114,0,95.74468085106383,0.3,qtd_familias_domic_fam=<=1@consultas=4-6@cod_sabe_ler_escrever_memb_eq_M=s@cct_M=n,16,55,0.012334901089727346,4.967335930476477,0.22535211267605634,0.06853281853281853,57.015154845672214,4.3298697960381105E-14,0.3404255319148936,0.055611729019211326
DM_peso_familia_231310,s,42,1036,47,989,114,1,95.74468085106383,0.3,cod_destino_lixo_domic_fam_eq=coletado@qtd_familias_domic_fam=<=1@val_desp_transpor_fam_eq=0@consultas=4-6,11,25,0.009041308269107496,6.735224586288416,0.3055555555555556,0.03474903474903475,58.299479962806,2.2537527399890678E-14,0.23404255319148937,0.025278058645096056
DM_peso_familia_231310,s,42,1036,47,989,114,2,95.74468085106383,0.3,estcivmae=solteira@cod_sabe_ler_escrever_memb_eq_M=s@cct_M=n,31,447,0.00899099596010793,1.4295379684857117,0.06485355648535565,0.4613899613899614,7.781407102027418,0.005278666642228758,0.6595744680851063,0.45197168857431747
DM_peso_familia_231310,s,42,1036,47,989,114,3,95.74468085106383,0.3,cod_destino_lixo_domic_fam_eq=coletado@qtd_familias_domic_fam=<=1@val_desp_transpor_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@cct_M=n,23,300,0.008056491405912256,1.5695935709110074,0.07120743034055728,0.31177606177606176,7.236098527765463,0.007145207763965655,0.48936170212765956,0.3033367037411527
DM_peso_familia_231310,s,42,1036,47,989,114,4,95.74468085106383,0.3,csection=Natural@consultas=4-6,10,34,0.007725734559711393,5.009671179883946,0.22727272727272727,0.04247104247104247,35.10911191131397,3.11738679314999E-9,0.2127659574468085,0.034378159757330634
DM_peso_familia_231310,s,42,1036,47,989,114,5,95.74468085106383,0.3,val_desp_alimentacao_fam_eq=(0;100]@val_desp_medicamentos_fam_eq=0@locnasc=hospital@tpnascassi=medico,12,83,0.007422928996288071,2.784322508398656,0.12631578947368421,0.0916988416988417,15.82493779254147,6.948070671020101E-5,0.2553191489361702,0.0839231547017189
DM_peso_familia_231310,s,42,1036,47,989,114,6,95.74468085106383,0.3,cod_calcamento_domic_fam=nExiste@cod_material_piso_fam=cepeca@qtd_comodos_dormitorio_fam=<=1@val_desp_gas_fam_eq=(0;24]@social_assistence_M=n,13,113,0.007030679327976625,2.274231678486997,0.10317460317460317,0.12162162162162163,11.068461790368726,8.780849612737285E-4,0.2765957446808511,0.11425682507583418
DM_peso_familia_231310,s,42,1036,47,989,114,7,95.74468085106383,0.3,cod_material_piso_fam=cepeca@val_desp_gas_fam_eq=(0;24]@val_desp_medicamentos_fam_eq=0,24,350,0.006788434877237968,1.4144953919672318,0.06417112299465241,0.361003861003861,4.778750407358108,0.0288130215888176,0.5106382978723404,0.3538928210313448
DM_peso_familia_231310,s,42,1036,47,989,114,8,95.74468085106383,0.3,qtd_comodos_domic_fam_eq=[4a3]@val_desp_medicamentos_fam_eq=0@primeiraGestacao=s,10,61,0.006543395298221554,3.1045849565477974,0.14084507042253522,0.06853281853281853,16.04446649436993,6.187217723951921E-5,0.2127659574468085,0.06167846309403438
DM_peso_familia_231310,s,42,1036,47,989,114,9,95.74468085106383,0.3,cod_calcamento_domic_fam=nExiste@cod_material_piso_fam=cepeca@ses_5cat=Middle,12,107,0.006371960763852657,2.2227784730913642,0.10084033613445378,0.11486486486486487,9.552884266363842,0.0019963548101069595,0.2553191489361702,0.10819009100101112
