base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_317050,s,42,238,21,217,104,0,100.0,0.3,cod_calcamento_domic_fam=total@cod_material_piso_fam=maci@cod_parentesco_rf_pessoa_eq=Son/daughter@mesprenat=[1;3]@social_assistence_M=n,12,21,0.038185862580326246,4.121212121212121,0.36363636363636365,0.13865546218487396,36.11961948358487,1.8556908232270075E-9,0.5714285714285714,0.0967741935483871
DM_peso_familia_317050,s,42,238,21,217,104,1,100.0,0.3,cod_material_piso_fam=maci@escolaridade_eq_M=ate9ano@social_assistence_M=n,10,20,0.03089471082550667,3.7777777777777777,0.3333333333333333,0.12605042016806722,25.63240970499035,4.1304347997428437E-7,0.47619047619047616,0.09216589861751152
DM_peso_familia_317050,s,42,238,21,217,104,2,100.0,0.3,cod_material_piso_fam=maci@social_assistence_M=n,14,63,0.030276816608996542,2.06060606060606,0.18181818181818182,0.3235294117647059,12.39109184410727,4.313869336238785E-4,0.6666666666666666,0.2903225806451613
DM_peso_familia_317050,s,42,238,21,217,104,3,100.0,0.3,cod_especie_domic_fam_eq=partPerm@cod_iluminacao_domic_fam_eq=eletricidade@cod_parentesco_rf_pessoa_eq=Son/daughter@csection=C-section@escolaridade_eq_M=ate9ano,9,15,0.028917449332674244,4.25,0.375,0.10084033613445378,27.283539342779623,1.7570080712570046E-7,0.42857142857142855,0.06912442396313365
DM_peso_familia_317050,s,42,238,21,217,104,4,100.0,0.3,cod_calcamento_domic_fam=total@cod_parentesco_rf_pessoa_eq=Son/daughter@mesprenat=[1;3]@cct_M=n,14,69,0.02805239742956005,1.9116465863453815,0.1686746987951807,0.3487394957983193,10.250284802059433,0.0013666349992648152,0.6666666666666666,0.31797235023041476
DM_peso_familia_317050,s,42,238,21,217,104,5,100.0,0.3,cod_agua_canalizada_fam=s@val_desp_aluguel_fam_eq=0@tpnascassi=medico@hh_income_exp=(185;512),10,25,0.029041028175976268,3.238095238095238,0.2857142857142857,0.14705882352941177,19.89141374013454,8.196763857215572E-6,0.47619047619047616,0.1152073732718894
DM_peso_familia_317050,s,42,238,21,217,104,6,100.0,0.3,val_desp_energia_fam_eq=>= 65@estcivmae=casada/uniEstavel@cod_sabe_ler_escrever_memb_eq_M=s,10,35,0.025333662876915464,2.5185185185185186,0.2222222222222222,0.18907563025210083,12.383172073962648,4.332205398202005E-4,0.47619047619047616,0.16129032258064516
DM_peso_familia_317050,s,42,238,21,217,104,7,100.0,0.3,cod_agua_canalizada_fam=s@female=s@val_desp_aluguel_fam_eq=0@tpnascassi=medico,9,25,0.025210084033613443,2.9999999999999996,0.2647058823529412,0.14285714285714285,15.35483870967742,8.909246491961564E-5,0.42857142857142855,0.1152073732718894
DM_peso_familia_317050,s,42,238,21,217,104,8,100.0,0.3,cod_abaste_agua_domic_fam_eq=redePublica@tpnascassi=medico@cod_sabe_ler_escrever_memb_eq_M=s,13,71,0.023479980227385074,1.7539682539682537,0.15476190476190477,0.35294117647058826,7.141693432016013,0.007531200694256723,0.6190476190476191,0.3271889400921659
DM_peso_familia_317050,s,42,238,21,217,104,9,100.0,0.3,cod_destino_lixo_domic_fam_eq=coletado@val_desp_aluguel_fam_eq=0@hh_income_exp=(185;512),11,59,0.020266930301532374,1.7809523809523808,0.15714285714285714,0.29411764705882354,5.852944188428059,0.015551012943171516,0.5238095238095238,0.271889400921659

DM_peso_familia_317050,n,42,238,217,21,102,0,95.85253456221197,0.3,cod_escoa_sanitario_domic_fam_eq=redeColet@cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1,109,2,0.032748393475037066,1.077012496367335,0.9819819819819819,0.46638655462184875,12.748499070571718,3.562949641727764E-4,0.5023041474654378,0.09523809523809523
DM_peso_familia_317050,n,42,238,217,21,102,1,95.85253456221197,0.3,qtd_familias_domic_fam=<=1@csection=Natural@primeiraGestacao=n,96,1,0.03175976272862088,1.0854672430994345,0.9896907216494846,0.40756302521008403,12.35860376222227,4.3895884960298837E-4,0.4423963133640553,0.047619047619047616
