base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_412230,s,42,665,54,611,108,0,88.88888888888889,0.4,cod_iluminacao_domic_fam_eq=eletricidade@cod_parentesco_rf_pessoa_eq=Son/daughter@csection=C-section@cod_sabe_ler_escrever_memb_eq_M=s@escolaridade_eq_M=ate9ano@age_M=[20;40),18,66,0.016810447170557973,2.638888888888889,0.21428571428571427,0.12631578947368421,22.8231912921736,1.776095267969069E-6,0.3333333333333333,0.10801963993453355
DM_peso_familia_412230,s,42,665,54,611,108,1,88.88888888888889,0.4,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_alimentacao_fam_eq=>= 300@locnasc=hospital@escolaridade_eq_M=ate9ano@age_M=[20;40),20,100,0.015422013680818584,2.052469135802469,0.16666666666666666,0.18045112781954886,14.334339169071422,1.530475108839635E-4,0.37037037037037035,0.16366612111292964
DM_peso_familia_412230,s,42,665,54,611,108,2,88.88888888888889,0.4,val_desp_alimentacao_fam_eq=>= 300@val_desp_transpor_fam_eq=0@locnasc=hospital@ses_5cat=Poor@cct_M=n,17,67,0.015306687772061733,2.492283950617284,0.20238095238095238,0.12631578947368421,18.922577166884178,1.3613202550444292E-5,0.3148148148148148,0.10965630114566285
DM_peso_familia_412230,s,42,665,54,611,108,3,88.88888888888889,0.4,female=n@val_desp_alimentacao_fam_eq=>= 300@hh_income_exp=>= 512@escolaridade_eq_M=ate9ano,14,45,0.01384815422013681,2.922159447583176,0.23728813559322035,0.0887218045112782,21.141334780683568,4.266259241103576E-6,0.25925925925925924,0.07364975450081833
DM_peso_familia_412230,s,42,665,54,611,108,4,88.88888888888889,0.4,female=n@escolaridade_eq_M=ate9ano,20,120,0.012979817965967547,1.7592592592592589,0.14285714285714285,0.21052631578947367,9.034895233476792,0.002648742339586674,0.37037037037037035,0.19639934533551553
DM_peso_familia_412230,s,42,665,54,611,108,5,88.88888888888889,0.4,cod_abaste_agua_domic_fam_eq=redePublica@cod_agua_canalizada_fam=s@cod_banheiro_domic_fam=s@cod_destino_lixo_domic_fam_eq=coletado@cod_material_domic_fam_eq=outros@cod_material_piso_fam=maci@val_desp_agua_esgoto_fam_eq=(17;40),18,94,0.013391373169766522,1.9791666666666665,0.16071428571428573,0.16842105263157894,11.412487828627068,7.295207537209025E-4,0.3333333333333333,0.15384615384615385
DM_peso_familia_412230,s,42,665,54,611,108,6,88.88888888888889,0.4,cod_destino_lixo_domic_fam_eq=coletado@cod_material_domic_fam_eq=outros@bf_baby=n,28,218,0.012066255865226973,1.4016862390846128,0.11382113821138211,0.3699248120300752,5.5676148815760556,0.018295665832822383,0.5185185185185185,0.3567921440261866
DM_peso_familia_412230,s,42,665,54,611,108,7,88.88888888888889,0.4,cod_banheiro_domic_fam=s@qtd_comodos_dormitorio_fam=<=1@bf_baby=n@primeiraGestacao=n,13,62,0.010390638249759738,2.134567901234568,0.17333333333333334,0.11278195488721804,9.61710663709101,0.0019277320332672376,0.24074074074074073,0.10147299509001637
DM_peso_familia_412230,s,42,665,54,611,108,8,88.88888888888889,0.4,val_desp_gas_fam_eq=(0;24]@bf_baby=n,8,25,0.008000452258465712,2.985409652076319,0.24242424242424243,0.04962406015037594,12.09682266857507,5.050781767226287E-4,0.14814814814814814,0.04091653027823241
DM_peso_familia_412230,s,42,665,54,611,108,9,88.88888888888889,0.4,cod_destino_lixo_domic_fam_eq=coletado@val_desp_agua_esgoto_fam_eq=(17;40)@primeiraGestacao=n,19,150,0.007934874780937306,1.3845058075827306,0.11242603550295859,0.25413533834586466,2.960636101602307,0.08531437147250387,0.35185185185185186,0.24549918166939444
